id,player,sets_diff,win,points_win,points_lose,points_diff,points_total,match_time,idx
Kostiantyn Tsoi_179446,Kostiantyn Tsoi,-1,0,54,56,-2,110,2021-08-31 10:20:00,524595
Nazar Mosiuk_179378,Nazar Mosiuk,-2,0,38,43,-5,81,2021-08-31 10:20:00,524596
Artem Tkachenko_1225942656,Artem Tkachenko,-2,0,28,40,-12,68,2021-08-31 10:20:00,524597
Oleh Furman_1668552048,Oleh Furman,-1,0,45,47,-2,92,2021-08-31 10:25:00,524598
Taras Yemelianov_179617,Taras Yemelianov,1,1,48,49,-1,97,2021-08-31 10:25:00,524599
Ja Botka_29146,Ja Botka,-2,0,45,49,-4,94,2021-08-31 10:30:00,524600
Mykola Shyshkin_179471,Mykola Shyshkin,2,1,40,32,8,72,2021-08-31 10:30:00,524601
Lukas Adamec_179586,Lukas Adamec,-1,0,52,50,2,102,2021-08-31 10:30:00,524602
Kyrylo Yurchenko_179636,Kyrylo Yurchenko,-1,0,41,52,-11,93,2021-08-31 10:30:00,524603
Roman Vashchuk_928986267,Roman Vashchuk,-1,0,45,46,-1,91,2021-08-31 10:30:00,524604
Vasyl Kushnir_669687285,Vasyl Kushnir,2,1,37,27,10,64,2021-08-31 10:35:00,524605
Hennadii Buianover_179408,Hennadii Buianover,-1,0,38,48,-10,86,2021-08-31 10:35:00,524606
O Belugin_129776,O Belugin,-2,0,28,35,-7,63,2021-08-31 10:36:00,524607
Valerii Melnyk_1506335508,Valerii Melnyk,-2,0,33,41,-8,74,2021-08-31 10:40:00,524608
Serhii Fedorenko_179423,Serhii Fedorenko,3,1,33,13,20,46,2021-08-31 10:40:00,524609
Sergey Filatov_224691922,Sergey Filatov,2,1,41,38,3,79,2021-08-31 10:40:00,524610
Andriy Chermenskyi_1307056796,Andriy Chermenskyi,-3,0,20,33,-13,53,2021-08-31 10:45:00,524611
Anastasiia Moskaliuk_179438,Anastasiia Moskaliuk,-1,0,55,49,6,104,2021-08-31 10:45:00,524612
A Lobanov_129778,A Lobanov,1,1,45,42,3,87,2021-08-31 10:50:00,524613
Sergiy Balabey_1356397372,Sergiy Balabey,3,1,33,17,16,50,2021-08-31 10:50:00,524614
Denys Pesternikov_179379,Denys Pesternikov,-1,0,47,48,-1,95,2021-08-31 10:50:00,524615
Serhii Semenets_179447,Serhii Semenets,2,1,42,30,12,72,2021-08-31 10:50:00,524616
A Fedorov_129780,A Fedorov,1,1,50,34,16,84,2021-08-31 10:53:00,524617
Anton Myrza_891042542,Anton Myrza,3,1,33,22,11,55,2021-08-31 10:55:00,524618
Andrii Peretiatko_179610,Andrii Peretiatko,-1,0,45,53,-8,98,2021-08-31 10:55:00,524619
Anatolii Hritchenko_728726785,Anatolii Hritchenko,-3,0,14,33,-19,47,2021-08-31 11:00:00,524620
A Barbora_29147,A Barbora,-3,0,20,33,-13,53,2021-08-31 11:00:00,524621
Roman Zholubak_179637,Roman Zholubak,-1,0,40,46,-6,86,2021-08-31 11:00:00,524622
Martin Prusa_179587,Martin Prusa,3,1,34,24,10,58,2021-08-31 11:00:00,524623
Vasyl Moshovskyi_179472,Vasyl Moshovskyi,-3,0,19,34,-15,53,2021-08-31 11:00:00,524624
A Kolmin_129777,A Kolmin,-3,0,25,33,-8,58,2021-08-31 11:00:00,524625
Andrii Sydorenko_179409,Andrii Sydorenko,3,1,33,20,13,53,2021-08-31 11:05:00,524626
Igor Vatsyn_1017157887,Igor Vatsyn,-1,0,42,53,-11,95,2021-08-31 11:05:00,524627
Oleksandr Durduka_179424,Oleksandr Durduka,-2,0,36,37,-1,73,2021-08-31 11:10:00,524628
Nazarii Hrytsyienko_713999136,Nazarii Hrytsyienko,-1,0,50,50,0,100,2021-08-31 11:10:00,524629
Anastasiia Kozak_179439,Anastasiia Kozak,1,1,47,43,4,90,2021-08-31 11:15:00,524630
Mykyta Ruban_108399809,Mykyta Ruban,-3,0,20,34,-14,54,2021-08-31 11:15:00,524631
Dmytro Vakhta_2093366749,Dmytro Vakhta,-1,0,42,47,-5,89,2021-08-31 11:15:00,524632
S Muslikov_129781,S Muslikov,-3,0,27,33,-6,60,2021-08-31 11:17:00,524633
I Novikov_129779,I Novikov,-1,0,43,42,1,85,2021-08-31 11:19:00,524634
Oleh Yurenev_179448,Oleh Yurenev,-1,0,50,51,-1,101,2021-08-31 11:20:00,524635
Anatolii Yakovenko_1416386513,Anatolii Yakovenko,-2,0,38,41,-3,79,2021-08-31 11:20:00,524636
Yaroslav Kravets_179380,Yaroslav Kravets,1,1,52,48,4,100,2021-08-31 11:20:00,524637
Stanislav Harenko_1029873426,Stanislav Harenko,-2,0,32,43,-11,75,2021-08-31 11:25:00,524638
Ihor Oranskyi_179618,Ihor Oranskyi,3,1,33,14,19,47,2021-08-31 11:25:00,524639
V Pecka_29148,V Pecka,3,1,37,26,11,63,2021-08-31 11:29:00,524640
Oleh Rynskyi_179473,Oleh Rynskyi,-2,0,29,39,-10,68,2021-08-31 11:30:00,524641
Lukas Adamec_179588,Lukas Adamec,-2,0,37,43,-6,80,2021-08-31 11:30:00,524642
Anatolii Zapletniuk_687673728,Anatolii Zapletniuk,2,1,38,34,4,72,2021-08-31 11:30:00,524643
Vadym Bochkovskyi_179638,Vadym Bochkovskyi,3,1,33,17,16,50,2021-08-31 11:30:00,524644
Ihor Kovalenko_179410,Ihor Kovalenko,-1,0,46,46,0,92,2021-08-31 11:35:00,524645
Andrii Sydorenko_562707752,Andrii Sydorenko,3,1,35,29,6,64,2021-08-31 11:35:00,524646
O Butorin_129702,O Butorin,-2,0,36,44,-8,80,2021-08-31 11:39:00,524647
Viktor Bosak_12029515,Viktor Bosak,-2,0,34,50,-16,84,2021-08-31 11:40:00,524648
Dmytro Kunchurov_179425,Dmytro Kunchurov,-2,0,33,41,-8,74,2021-08-31 11:40:00,524649
Yana Mykhailyk_179440,Yana Mykhailyk,-1,0,43,51,-8,94,2021-08-31 11:45:00,524650
Nazarii Danyliuk_47298741,Nazarii Danyliuk,1,1,57,53,4,110,2021-08-31 11:45:00,524651
N Pashkov_129662,N Pashkov,3,1,33,24,9,57,2021-08-31 11:47:00,524652
V Mishakin_129736,V Mishakin,-1,0,46,43,3,89,2021-08-31 11:50:00,524653
Serhii Baranovskyi_2027122238,Serhii Baranovskyi,-1,0,45,51,-6,96,2021-08-31 11:50:00,524654
Serhii Semenets_179449,Serhii Semenets,3,1,33,24,9,57,2021-08-31 11:50:00,524655
Andrii Kotik_1466450993,Andrii Kotik,1,1,45,46,-1,91,2021-08-31 11:50:00,524656
Oleh Bindas_179381,Oleh Bindas,1,1,46,42,4,88,2021-08-31 11:50:00,524657
Ruslan Ivanov_310314880,Ruslan Ivanov,-2,0,28,42,-14,70,2021-08-31 11:55:00,524658
Serhii Pitsyk_179611,Serhii Pitsyk,1,1,49,40,9,89,2021-08-31 11:55:00,524659
Oleh Holiak_179474,Oleh Holiak,-2,0,26,38,-12,64,2021-08-31 12:00:00,524660
Valeriy Medvedenko_2131624052,Valeriy Medvedenko,-1,0,42,48,-6,90,2021-08-31 12:00:00,524661
Kyrylo Yurchenko_179639,Kyrylo Yurchenko,1,1,42,47,-5,89,2021-08-31 12:00:00,524662
Ja Jablonovsky_29173,Ja Jablonovsky,1,1,50,46,4,96,2021-08-31 12:01:00,524663
Vadym Reva_179411,Vadym Reva,2,1,42,28,14,70,2021-08-31 12:05:00,524664
Artem Tkachenko_945521089,Artem Tkachenko,2,1,37,27,10,64,2021-08-31 12:05:00,524665
T Razinkov_129703,T Razinkov,-1,0,52,55,-3,107,2021-08-31 12:07:00,524666
Oleh Furman_2079352785,Oleh Furman,2,1,44,38,6,82,2021-08-31 12:10:00,524667
Bohdan Yurka_179426,Bohdan Yurka,-2,0,30,40,-10,70,2021-08-31 12:10:00,524668
Roman Vashchuk_1745344103,Roman Vashchuk,-2,0,31,39,-8,70,2021-08-31 12:15:00,524669
Anastasiia Moskaliuk_179441,Anastasiia Moskaliuk,-1,0,46,49,-3,95,2021-08-31 12:15:00,524670
Michal Brozek_179653,Michal Brozek,-2,0,36,40,-4,76,2021-08-31 12:15:00,524671
K Simonov_129663,K Simonov,-2,0,33,42,-9,75,2021-08-31 12:17:00,524672
A Kazakov_129737,A Kazakov,-1,0,46,46,0,92,2021-08-31 12:18:00,524673
Vasyl Kushnir_1705413316,Vasyl Kushnir,-2,0,33,46,-13,79,2021-08-31 12:20:00,524674
Kostiantyn Tsoi_179450,Kostiantyn Tsoi,-3,0,24,33,-9,57,2021-08-31 12:20:00,524675
Nazar Mosiuk_179382,Nazar Mosiuk,2,1,41,26,15,67,2021-08-31 12:20:00,524676
Sergey Filatov_643478600,Sergey Filatov,-2,0,32,38,-6,70,2021-08-31 12:25:00,524677
Valerii Melnyk_837116928,Valerii Melnyk,3,1,33,24,9,57,2021-08-31 12:25:00,524678
Taras Yemelianov_179619,Taras Yemelianov,2,1,43,33,10,76,2021-08-31 12:25:00,524679
V Pecka_29174,V Pecka,-2,0,44,48,-4,92,2021-08-31 12:30:00,524680
Mykola Shyshkin_179475,Mykola Shyshkin,2,1,43,37,6,80,2021-08-31 12:30:00,524681
Volodymyr Chornobab_179640,Volodymyr Chornobab,-3,0,17,33,-16,50,2021-08-31 12:30:00,524682
Dmytro Alekseenko_1238218758,Dmytro Alekseenko,2,1,44,37,7,81,2021-08-31 12:30:00,524683
Oleh Obidnyi_1055416695,Oleh Obidnyi,3,1,35,26,9,61,2021-08-31 12:35:00,524684
Hennadii Buianover_179412,Hennadii Buianover,-1,0,45,42,3,87,2021-08-31 12:35:00,524685
Anton Myrza_130525830,Anton Myrza,1,1,50,47,3,97,2021-08-31 12:40:00,524686
Serhii Fedorenko_179427,Serhii Fedorenko,1,1,58,50,8,108,2021-08-31 12:40:00,524687
Anastasiia Ostapenko_179442,Anastasiia Ostapenko,-2,0,26,40,-14,66,2021-08-31 12:45:00,524688
Martin Prusa_179654,Martin Prusa,2,1,41,30,11,71,2021-08-31 12:45:00,524689
A Kozlov_129704,A Kozlov,-3,0,25,33,-8,58,2021-08-31 12:45:00,524690
Anatolii Hritchenko_709209833,Anatolii Hritchenko,-2,0,35,42,-7,77,2021-08-31 12:45:00,524691
O Manuylov_129664,O Manuylov,3,1,33,20,13,53,2021-08-31 12:46:00,524692
Igor Vatsyn_1975076395,Igor Vatsyn,-1,0,42,43,-1,85,2021-08-31 12:50:00,524693
Oleh Yurenev_179451,Oleh Yurenev,-2,0,36,38,-2,74,2021-08-31 12:50:00,524694
Denys Pesternikov_179383,Denys Pesternikov,-1,0,44,48,-4,92,2021-08-31 12:50:00,524695
Andrii Peretiatko_179620,Andrii Peretiatko,2,1,43,36,7,79,2021-08-31 12:55:00,524696
I Iskenderov_129738,I Iskenderov,1,1,43,44,-1,87,2021-08-31 12:55:00,524697
Nazarii Hrytsyienko_1586672935,Nazarii Hrytsyienko,-3,0,21,34,-13,55,2021-08-31 12:55:00,524698
Tomas Stejskal_179589,Tomas Stejskal,-1,0,43,50,-7,93,2021-08-31 13:00:00,524699
Dmytro Vakhta_905029968,Dmytro Vakhta,-3,0,28,37,-9,65,2021-08-31 13:00:00,524700
Mykyta Ruban_1226829262,Mykyta Ruban,3,1,38,28,10,66,2021-08-31 13:00:00,524701
Vasyl Moshovskyi_179476,Vasyl Moshovskyi,1,1,51,42,9,93,2021-08-31 13:00:00,524702
Vadym Bochkovskyi_179655,Vadym Bochkovskyi,-2,0,34,39,-5,73,2021-08-31 13:00:00,524703
M Svedik_29149,M Svedik,-2,0,35,44,-9,79,2021-08-31 13:01:00,524704
Andrii Sydorenko_179413,Andrii Sydorenko,1,1,54,45,9,99,2021-08-31 13:05:00,524705
Andriy Chermenskyi_534328975,Andriy Chermenskyi,-3,0,27,35,-8,62,2021-08-31 13:05:00,524706
D Mikheev_129705,D Mikheev,-3,0,27,36,-9,63,2021-08-31 13:07:00,524707
Oleksandr Durduka_179428,Oleksandr Durduka,-3,0,27,34,-7,61,2021-08-31 13:10:00,524708
Sergiy Balabey_720876124,Sergiy Balabey,1,1,46,41,5,87,2021-08-31 13:10:00,524709
Anastasiia Ostapenko_179657,Anastasiia Ostapenko,-2,0,24,41,-17,65,2021-08-31 13:15:00,524710
Artem Tkachenko_2047350703,Artem Tkachenko,-1,0,43,50,-7,93,2021-08-31 13:15:00,524711
I Sergeevich_129665,I Sergeevich,3,1,33,22,11,55,2021-08-31 13:16:00,524712
Stefan Yakimenko_179452,Stefan Yakimenko,2,1,41,29,12,70,2021-08-31 13:20:00,524713
Oleh Bindas_179384,Oleh Bindas,1,1,45,43,2,88,2021-08-31 13:20:00,524714
Oleh Furman_200026044,Oleh Furman,-2,0,37,42,-5,79,2021-08-31 13:20:00,524715
Ihor Oranskyi_179462,Ihor Oranskyi,-3,0,15,33,-18,48,2021-08-31 13:25:00,524716
Volodymyr Tuchkevych_738189361,Volodymyr Tuchkevych,-3,0,24,35,-11,59,2021-08-31 13:25:00,524717
Oleh Rynskyi_179477,Oleh Rynskyi,-3,0,16,33,-17,49,2021-08-31 13:30:00,524718
Anton Molochko_588520285,Anton Molochko,2,1,45,40,5,85,2021-08-31 13:30:00,524719
Mykhailo Mosiuk_179656,Mykhailo Mosiuk,1,1,47,46,1,93,2021-08-31 13:30:00,524720
Ja Vanek_29150,Ja Vanek,-1,0,45,54,-9,99,2021-08-31 13:30:00,524721
Vaclav Strejc_179590,Vaclav Strejc,1,1,43,49,-6,92,2021-08-31 13:30:00,524722
A Zirin_129739,A Zirin,-2,0,28,42,-14,70,2021-08-31 13:31:00,524723
Vadym Nechyporuk_1714021204,Vadym Nechyporuk,2,1,43,34,9,77,2021-08-31 13:35:00,524724
Valentyn Yunchyk_1846988514,Valentyn Yunchyk,2,1,45,31,14,76,2021-08-31 13:35:00,524725
Vadym Reva_179414,Vadym Reva,1,1,42,46,-4,88,2021-08-31 13:35:00,524726
A Kozlov_129706,A Kozlov,-2,0,28,41,-13,69,2021-08-31 13:37:00,524727
Anatolii Yakovenko_644864777,Anatolii Yakovenko,-2,0,32,44,-12,76,2021-08-31 13:40:00,524728
Bohdan Yurka_179429,Bohdan Yurka,2,1,42,31,11,73,2021-08-31 13:40:00,524729
Viktoriia Husieva_179658,Viktoriia Husieva,-2,0,31,43,-12,74,2021-08-31 13:45:00,524730
Sergiy Balabey_1756677843,Sergiy Balabey,-1,0,48,49,-1,97,2021-08-31 13:45:00,524731
O Manuylov_129666,O Manuylov,-2,0,36,39,-3,75,2021-08-31 13:45:00,524732
Mykhailo Kistechko_179385,Mykhailo Kistechko,-3,0,21,33,-12,54,2021-08-31 13:50:00,524733
Anton Myrza_1325031760,Anton Myrza,-3,0,23,33,-10,56,2021-08-31 13:50:00,524734
Serhii Pitsyk_179621,Serhii Pitsyk,1,1,53,51,2,104,2021-08-31 13:55:00,524735
Anatolii Hritchenko_1449457096,Anatolii Hritchenko,-2,0,36,46,-10,82,2021-08-31 13:55:00,524736
Andrii Semeniuk_179659,Andrii Semeniuk,3,1,34,21,13,55,2021-08-31 13:55:00,524737
I Iskenderov_129740,I Iskenderov,-2,0,30,41,-11,71,2021-08-31 13:58:00,524738
T Razinkov_129707,T Razinkov,-3,0,16,33,-17,49,2021-08-31 14:00:00,524739
Vaclav Strejc_179591,Vaclav Strejc,-1,0,43,44,-1,87,2021-08-31 14:00:00,524740
Oleh Holiak_179478,Oleh Holiak,1,1,45,45,0,90,2021-08-31 14:00:00,524741
Viktor Bosak_1865445916,Viktor Bosak,1,1,42,44,-2,86,2021-08-31 14:00:00,524742
Serhii Bohach_179415,Serhii Bohach,-2,0,37,44,-7,81,2021-08-31 14:05:00,524743
Nazarii Danyliuk_1486585694,Nazarii Danyliuk,-2,0,37,45,-8,82,2021-08-31 14:05:00,524744
F Just_29151,F Just,1,1,50,39,11,89,2021-08-31 14:08:00,524745
Andrii Kotik_1040884461,Andrii Kotik,2,1,41,30,11,71,2021-08-31 14:10:00,524746
Ihor Emets_179430,Ihor Emets,-2,0,43,47,-4,90,2021-08-31 14:10:00,524747
Serhii Baranovskyi_95200654,Serhii Baranovskyi,2,1,43,35,8,78,2021-08-31 14:10:00,524748
Dmytro Alekseenko_1430145687,Dmytro Alekseenko,3,1,33,15,18,48,2021-08-31 14:15:00,524749
K Simonov_129667,K Simonov,-1,0,52,48,4,100,2021-08-31 14:15:00,524750
Valeriy Medvedenko_2131550000,Valeriy Medvedenko,1,1,42,37,5,79,2021-08-31 14:20:00,524751
Oleh Bindas_179386,Oleh Bindas,-2,0,37,46,-9,83,2021-08-31 14:20:00,524752
Artem Tkachenko_442260973,Artem Tkachenko,2,1,43,28,15,71,2021-08-31 14:25:00,524753
Stefan Yakimenko_179660,Stefan Yakimenko,-3,0,27,35,-8,62,2021-08-31 14:25:00,524754
Andrii Peretiatko_179622,Andrii Peretiatko,2,1,42,26,16,68,2021-08-31 14:25:00,524755
Oleh Furman_857195765,Oleh Furman,-2,0,34,43,-9,77,2021-08-31 14:30:00,524756
A Kozlov_129782,A Kozlov,1,1,56,47,9,103,2021-08-31 14:30:00,524757
Tomas Stejskal_179592,Tomas Stejskal,2,1,40,32,8,72,2021-08-31 14:30:00,524758
Vasyl Moshovskyi_179479,Vasyl Moshovskyi,-2,0,31,38,-7,69,2021-08-31 14:30:00,524759
A Kazakov_129741,A Kazakov,-2,0,24,36,-12,60,2021-08-31 14:33:00,524760
Vadym Reva_179416,Vadym Reva,3,1,33,16,17,49,2021-08-31 14:35:00,524761
Volodymyr Tuchkevych_131511952,Volodymyr Tuchkevych,3,1,33,18,15,51,2021-08-31 14:35:00,524762
V Havlicek_29152,V Havlicek,-2,0,35,38,-3,73,2021-08-31 14:38:00,524763
Anton Molochko_1681540347,Anton Molochko,2,1,38,36,2,74,2021-08-31 14:40:00,524764
Bohdan Yurka_179431,Bohdan Yurka,1,1,53,49,4,102,2021-08-31 14:40:00,524765
Dmytro Vakhta_116784256,Dmytro Vakhta,-1,0,47,47,0,94,2021-08-31 14:45:00,524766
Serhii Baranovskyi_1154533568,Serhii Baranovskyi,-2,0,39,42,-3,81,2021-08-31 14:45:00,524767
Yaroslav Kravets_179387,Yaroslav Kravets,3,1,33,20,13,53,2021-08-31 14:50:00,524768
Igor Sukovatyi_2048741301,Igor Sukovatyi,-1,0,42,45,-3,87,2021-08-31 14:50:00,524769
K Simonov_129818,K Simonov,1,1,52,43,9,95,2021-08-31 14:54:00,524770
Serhii Khandetskyi_179623,Serhii Khandetskyi,2,1,37,34,3,71,2021-08-31 14:55:00,524771
Denys Kvyk_179480,Denys Kvyk,3,1,33,19,14,52,2021-08-31 15:00:00,524772
Jan Blazek_179593,Jan Blazek,-1,0,47,46,1,93,2021-08-31 15:00:00,524773
A Kazakov_129820,A Kazakov,2,1,35,30,5,65,2021-08-31 15:00:00,524774
Anatolii Zapletniuk_687528957,Anatolii Zapletniuk,1,1,52,45,7,97,2021-08-31 15:00:00,524775
F Just_29153,F Just,-1,0,52,57,-5,109,2021-08-31 15:02:00,524776
D Mikheev_129783,D Mikheev,-3,0,21,33,-12,54,2021-08-31 15:04:00,524777
Ihor Kovalenko_179417,Ihor Kovalenko,1,1,52,48,4,100,2021-08-31 15:05:00,524778
Andrii Sydorenko_1130824455,Andrii Sydorenko,2,1,42,27,15,69,2021-08-31 15:05:00,524779
Roman Vashchuk_1083657691,Roman Vashchuk,-2,0,37,46,-9,83,2021-08-31 15:10:00,524780
Dmytro Kunchurov_179432,Dmytro Kunchurov,-3,0,12,33,-21,45,2021-08-31 15:10:00,524781
Vasyl Verbianyi_811900814,Vasyl Verbianyi,3,1,35,27,8,62,2021-08-31 15:15:00,524782
Valerii Melnyk_1506582643,Valerii Melnyk,3,1,37,28,9,65,2021-08-31 15:20:00,524783
Andrii Novikov_179483,Andrii Novikov,-3,0,14,33,-19,47,2021-08-31 15:20:00,524784
Andrii Kotik_1676689203,Andrii Kotik,1,1,58,56,2,114,2021-08-31 15:20:00,524785
I Iskenderov_129821,I Iskenderov,1,1,43,40,3,83,2021-08-31 15:22:00,524786
Andrii Peretiatko_179466,Andrii Peretiatko,-1,0,42,48,-6,90,2021-08-31 15:25:00,524787
Dmytro Alekseenko_1595209354,Dmytro Alekseenko,1,1,43,42,1,85,2021-08-31 15:25:00,524788
I Sergeevich_129819,I Sergeevich,2,1,41,24,17,65,2021-08-31 15:29:00,524789
Tomas Stejskal_179594,Tomas Stejskal,-2,0,36,43,-7,79,2021-08-31 15:30:00,524790
Vasyl Moshovskyi_179481,Vasyl Moshovskyi,1,1,46,46,0,92,2021-08-31 15:30:00,524791
Valerii Hries_179493,Valerii Hries,3,1,34,22,12,56,2021-08-31 15:30:00,524792
M Gusev_129708,M Gusev,1,1,47,46,1,93,2021-08-31 15:33:00,524793
Andrii Romanenko_179503,Andrii Romanenko,3,1,36,28,8,64,2021-08-31 15:35:00,524794
Adam Krasutskyi_926855457,Adam Krasutskyi,1,1,49,39,10,88,2021-08-31 15:35:00,524795
Oleksandr Ivchuk_179518,Oleksandr Ivchuk,-1,0,43,45,-2,88,2021-08-31 15:40:00,524796
Artur Moriak_1575860227,Artur Moriak,3,1,34,23,11,57,2021-08-31 15:40:00,524797
Ja Vanek_29154,Ja Vanek,-2,0,35,39,-4,74,2021-08-31 15:41:00,524798
Serhii Yatsenko_179528,Serhii Yatsenko,-1,0,46,51,-5,97,2021-08-31 15:45:00,524799
Andrei Huchok_179484,Andrei Huchok,-3,0,22,35,-13,57,2021-08-31 15:50:00,524800
Maksym Mykhailovych_3945996,Maksym Mykhailovych,-1,0,47,51,-4,98,2021-08-31 15:50:00,524801
D Molodtsov_129668,D Molodtsov,3,1,33,15,18,48,2021-08-31 15:55:00,524802
Vitalii Solovei_400143802,Vitalii Solovei,1,1,49,45,4,94,2021-08-31 15:55:00,524803
Taras Yemelianov_179624,Taras Yemelianov,-3,0,26,33,-7,59,2021-08-31 15:55:00,524804
A Golyshev_129742,A Golyshev,2,1,45,39,6,84,2021-08-31 15:56:00,524805
Ruslan Ivanov_950859538,Ruslan Ivanov,2,1,47,41,6,88,2021-08-31 16:00:00,524806
Mykola Shyshkin_179482,Mykola Shyshkin,-1,0,47,51,-4,98,2021-08-31 16:00:00,524807
Oleksandr Osadchyi_179494,Oleksandr Osadchyi,1,1,52,41,11,93,2021-08-31 16:00:00,524808
M Svedik_29199,M Svedik,3,1,33,23,10,56,2021-08-31 16:01:00,524809
Jan Blazek_179661,Jan Blazek,-2,0,38,43,-5,81,2021-08-31 16:05:00,524810
Hryhorii Kulishov_179504,Hryhorii Kulishov,-1,0,49,42,7,91,2021-08-31 16:05:00,524811
M Chernyavskiy_129709,M Chernyavskiy,-1,0,46,47,-1,93,2021-08-31 16:07:00,524812
Artem Yurkov_179519,Artem Yurkov,3,1,33,23,10,56,2021-08-31 16:10:00,524813
Yevhenii Omitsynskyi_1998990874,Yevhenii Omitsynskyi,3,1,33,21,12,54,2021-08-31 16:10:00,524814
Serhii Khushvakhtov_179529,Serhii Khushvakhtov,-3,0,11,33,-22,44,2021-08-31 16:15:00,524815
Artem Nesterenko_1435739006,Artem Nesterenko,-3,0,26,34,-8,60,2021-08-31 16:15:00,524816
I Ramensky_129669,I Ramensky,-1,0,43,49,-6,92,2021-08-31 16:16:00,524817
A Arutiunyan_129743,A Arutiunyan,-1,0,38,49,-11,87,2021-08-31 16:16:00,524818
Mykola Tovkach_671700144,Mykola Tovkach,1,1,48,44,4,92,2021-08-31 16:20:00,524819
Andrii Novikov_179485,Andrii Novikov,-1,0,44,49,-5,93,2021-08-31 16:20:00,524820
Serhii Tkachev_179538,Serhii Tkachev,-2,0,34,41,-7,75,2021-08-31 16:25:00,524821
Viktor Bedriichuk_1670482085,Viktor Bedriichuk,3,1,33,19,14,52,2021-08-31 16:25:00,524822
Valerii Hries_179495,Valerii Hries,2,1,42,29,13,71,2021-08-31 16:30:00,524823
Pavlo Plushch_1497525890,Pavlo Plushch,-1,0,40,47,-7,87,2021-08-31 16:30:00,524824
V Havlicek_29200,V Havlicek,-3,0,18,34,-16,52,2021-08-31 16:31:00,524825
A Yakovlev_129710,A Yakovlev,-3,0,17,33,-16,50,2021-08-31 16:34:00,524826
Serhii Ponomarenko_143853145,Serhii Ponomarenko,-1,0,46,49,-3,95,2021-08-31 16:35:00,524827
Michal Raska_179662,Michal Raska,3,1,38,27,11,65,2021-08-31 16:35:00,524828
Vitalii Kyilo_179505,Vitalii Kyilo,3,1,40,28,12,68,2021-08-31 16:35:00,524829
Anton Riabukhin_1118197676,Anton Riabukhin,3,1,36,29,7,65,2021-08-31 16:40:00,524830
Oleksandr Ivchuk_179520,Oleksandr Ivchuk,-3,0,23,34,-11,57,2021-08-31 16:40:00,524831
Serhii Yatsenko_179530,Serhii Yatsenko,2,1,42,36,6,78,2021-08-31 16:45:00,524832
Adam Krasutskyi_1137020072,Adam Krasutskyi,-1,0,45,47,-2,92,2021-08-31 16:45:00,524833
V Pronin_129744,V Pronin,-1,0,41,44,-3,85,2021-08-31 16:46:00,524834
Yaroslav Tebenko_179486,Yaroslav Tebenko,-2,0,26,39,-13,65,2021-08-31 16:50:00,524835
Artur Moriak_732445273,Artur Moriak,-3,0,22,36,-14,58,2021-08-31 16:50:00,524836
V Beliakov_129670,V Beliakov,-1,0,46,52,-6,98,2021-08-31 16:50:00,524837
Illia Semeniuk_60565319,Illia Semeniuk,1,1,46,40,6,86,2021-08-31 16:55:00,524838
Pavlo Babenko_179539,Pavlo Babenko,2,1,46,42,4,88,2021-08-31 16:55:00,524839
Vadym Kucheriavyi_179496,Vadym Kucheriavyi,-1,0,44,46,-2,90,2021-08-31 17:00:00,524840
Maksym Mykhailovych_1020713592,Maksym Mykhailovych,-1,0,48,51,-3,99,2021-08-31 17:00:00,524841
Martin Kocvara_179648,Martin Kocvara,1,1,52,40,12,92,2021-08-31 17:00:00,524842
Jo Silhan_29155,Jo Silhan,3,1,33,23,10,56,2021-08-31 17:00:00,524843
V Vologzhanin_129711,V Vologzhanin,2,1,45,31,14,76,2021-08-31 17:00:00,524844
Hryhorii Kulishov_179506,Hryhorii Kulishov,-3,0,25,34,-9,59,2021-08-31 17:05:00,524845
Vitalii Solovei_1329613952,Vitalii Solovei,-3,0,23,34,-11,57,2021-08-31 17:05:00,524846
Oleksandr Kolbasenko_179521,Oleksandr Kolbasenko,2,1,42,31,11,73,2021-08-31 17:10:00,524847
Vitalii Vovk_1000253503,Vitalii Vovk,2,1,46,41,5,87,2021-08-31 17:10:00,524848
A Trushkin_129745,A Trushkin,1,1,47,44,3,91,2021-08-31 17:15:00,524849
Serhii Ponomarenko_2136860907,Serhii Ponomarenko,-2,0,31,38,-7,69,2021-08-31 17:15:00,524850
Serhii Solomko_179531,Serhii Solomko,-2,0,31,43,-12,74,2021-08-31 17:15:00,524851
Andrei Huchok_179487,Andrei Huchok,1,1,45,44,1,89,2021-08-31 17:20:00,524852
Yevhenii Omitsynskyi_1408385862,Yevhenii Omitsynskyi,-3,0,23,36,-13,59,2021-08-31 17:20:00,524853
Vitalii Protopopov_707093962,Vitalii Protopopov,-2,0,33,42,-9,75,2021-08-31 17:25:00,524854
Igor Talalai_179540,Igor Talalai,1,1,45,50,-5,95,2021-08-31 17:25:00,524855
K Bystrushkin_129671,K Bystrushkin,1,1,44,44,0,88,2021-08-31 17:26:00,524856
Oleksandr Osadchyi_179497,Oleksandr Osadchyi,-1,0,45,50,-5,95,2021-08-31 17:30:00,524857
Jiri Plachy_179649,Jiri Plachy,3,1,33,19,14,52,2021-08-31 17:30:00,524858
Mykola Tovkach_892152410,Mykola Tovkach,2,1,41,36,5,77,2021-08-31 17:30:00,524859
A Yakovlev_129712,A Yakovlev,-2,0,27,39,-12,66,2021-08-31 17:30:00,524860
